"thresholds","EWE[Y|>=v,W]","se","CI_left","CI_right","CI_left_simultaneous","CI_right_simultaneous"
1.407652,0.0101227669964242,0.00125118322842887,0.00767044786870363,0.0125750861241448,0.00663853919607608,0.0136069947967724
1.87369188235294,0.00958571247383391,0.00123248060328797,0.00717005049138948,0.0120013744562783,0.00615356673866597,0.0130178582090018
2.02640752941176,0.00924849039366852,0.00119881429317856,0.00689881437903854,0.0115981664082985,0.00591009678924618,0.0125868839980909
2.24752647058824,0.00884804144045959,0.00117871413771782,0.00653776173053266,0.0111583211503865,0.00556562166853145,0.0121304612123877
2.41261929411765,0.00869758865307634,0.00119551825517672,0.00635437287292997,0.0110408044332227,0.00536837367811136,0.0120268036280413
2.5783,0.00854598460908465,0.00117777770319931,0.00623754031081401,0.0108544289073553,0.005266172569668,0.0118257966485013
2.67840235294118,0.0078288846141406,0.00111231038399439,0.00564875626151159,0.0100090129667696,0.00473138244621612,0.0109263867820651
2.79499470588235,0.00792495728308379,0.00113218690029501,0.00570587095850556,0.010144043607662,0.00477210406097706,0.0110778105051905
2.87744117647059,0.00804797298577943,0.00114817301253726,0.00579755388120641,0.0102983920903525,0.00485060249759342,0.0112453434739654
2.96314858823529,0.00778701994917377,0.0011366593100937,0.00555916770139012,0.0100148721969574,0.00462171220066269,0.0109523276976849
3.04455270588235,0.00751371923802992,0.00113097032486699,0.00529701740129062,0.00973042107476921,0.00436425386978123,0.0106631846062786
3.10964388235294,0.00722150366687781,0.00110488917925651,0.00505592087553506,0.00938708645822057,0.00414466767099937,0.0102983396627563
3.18449694117647,0.0068099253239648,0.00105206134210324,0.00474788509344245,0.00887196555448715,0.00388020144936439,0.00973964919856521
3.27770058823529,0.00665131432635876,0.0010674936531215,0.00455902676624062,0.00874360188647691,0.00367861538155943,0.0096240132711581
3.36464541176471,0.00562569092318467,0.000967314852038943,0.00372975381318834,0.007521628033181,0.00293196451878272,0.00831941732758662
3.46016141176471,0.00518858318465696,0.00092118023071875,0.00338306993244821,0.00699409643686571,0.00262332999385794,0.00775383637545598
3.53537576470588,0.00517087665674806,0.000937301890566596,0.00333376495123753,0.00700798836225859,0.00256072873418369,0.00778102457931243
3.590418,0.00498006519754758,0.000897814977555379,0.00322034784153903,0.00673978255355612,0.002479878307818,0.00748025208727715
3.66129411764706,0.00420963745823033,0.000801353541538611,0.00263898451681465,0.00578029039964601,0.00197807119048045,0.00644120372598021
3.73813023529412,0.00415300572980564,0.000797760703369868,0.0025893947512007,0.00571661670841058,0.00193144460466418,0.00637456685494711
3.8315,0.00432502249137522,0.000855340235344305,0.00264855563010039,0.00600148935265006,0.00194311698063302,0.00670692800211742
3.89982741176471,0.00310184481243314,0.000689287078800074,0.00175084213798499,0.00445284748688128,0.00118235520626911,0.00502133441859717
3.967792,0.00343873976873249,0.000763982152478326,0.00194133474987497,0.00493614478759001,0.00131124333643347,0.00556623620103151
4.02166411764706,0.00308454046346357,0.0007380239278391,0.00163801356489893,0.00453106736202821,0.00102933109982135,0.00513974982710579
4.09327388235294,0.00340999683734846,0.000800265359200999,0.0018414767333145,0.00497851694138242,0.00118146088127988,0.00563853279341704
4.16928152941176,0.003899723637548,0.000902127546942064,0.00213155364554156,0.00566789362955445,0.00138752733640161,0.00641191993869439
4.25909223529412,0.00345014496032668,0.000905897498445204,0.00167458586337408,0.00522570405727928,0.000927450300878525,0.00597283961977483
4.38130305882353,0.00390875387413377,0.00107075498542862,0.00181007410269368,0.00600743364557386,0.000926972946430226,0.00689053480183731
4.47614705882353,0.00230385876116864,0.000804364709554744,0.000727303930441344,0.00388041359189594,6.39071545851322e-05,0.00454381036775215
4.55959141176471,0.00178562627714954,0.000784339314751436,0.00024832122023673,0.00332293133406236,0,0.0039698122406991
4.66969670588235,0.00244716773915904,0.00109815303144729,0.000294787797522354,0.00459954768079573,0,0.00550524527270291
4.79244152941176,0.00256111024508939,0.00133765309404448,0,0.00518291030941657,0,0.00628613467923559
4.95666494117647,9.8221167875681e-10,NA,4.83612426959023e-10,1,2.73807395354521e-10,1
5.20191235294118,2.89128400871191e-09,NA,1.75253825100391e-09,1,1.2733666741835e-09,1
5.567704,1.00129084643728e-08,NA,3.9763012097729e-09,1,1.43616387248514e-09,1
