"thresholds","EWE[Y|>=v,W]","se","CI_left","CI_right","CI_left_simultaneous","CI_right_simultaneous"
0.698970004336019,0.00765505361905019,0.000924757332450354,0.0058425292474475,0.00946757799065289,0.00507987983114175,0.0102302274069586
1.15925291666667,0.00728350195298371,0.000914669814300318,0.00549074911695509,0.00907625478901234,0.00473641889916677,0.00983058500680066
1.32041316666667,0.00733513683761466,0.000938962779663831,0.00549476978947355,0.00917550388575577,0.00472040510944882,0.0099498685657805
1.50188875,0.00701617100447408,0.000945072628055521,0.00516382865348526,0.0088685133554629,0.0043844251679857,0.00964791684096246
1.65216266666667,0.00708944862852809,0.000982669855760891,0.00516341571123674,0.00901548154581944,0.00435300570893754,0.00982589154811864
1.75911975,0.00705523234262596,0.000994870943333578,0.00510528529369215,0.00900517939155977,0.00428481302750048,0.00982565165775144
1.8608945,0.00723490233141919,0.00103848526278666,0.00519947121635734,0.00927033344648104,0.00434303012450054,0.0101267745383378
1.97492033333333,0.00698670294105547,0.00105912119302106,0.00491082540273419,0.00906258047937675,0.00403736581359606,0.00993604006851488
2.07673333333333,0.00722051785152596,0.00111726811030793,0.00503067235532242,0.0094103633477295,0.00410925887496041,0.0103317768280915
2.15792275,0.00700697577724859,0.00114076750615618,0.00477107146518248,0.00924288008931471,0.00383027798111753,0.0101836735733797
2.23857633333333,0.00669493464336855,0.00111736583660328,0.00450489760362611,0.00888497168311099,0.00358340352817229,0.00980646575856481
2.31362925,0.00602374076154979,0.00108621379425176,0.00389476172481635,0.00815271979828323,0.00299895880755337,0.00904852271554621
2.382813,0.00533331410963955,0.0010620069366674,0.00325178051377145,0.00741484770550765,0.00237594104546907,0.00829068717381003
2.44874458333333,0.00502571525601954,0.00109630964511248,0.00287694835159908,0.00717448216044,0.00197281936381376,0.00807861114822532
2.5547945,0.00435836248155506,0.00108109427312106,0.00223941770623779,0.00647730725687234,0.00134783686936832,0.0073688880937418
2.62645075,0.00434417013080443,0.00116558090539177,0.00205963155623656,0.00662870870537229,0.00109837440697046,0.00758996585463839
2.72954933333333,0.00361695175129217,0.00114309746765141,0.0013764807146954,0.00585742278788894,0.00043376570623481,0.00680013779634953
2.83455508333333,0.00304431579268765,0.00114326468506298,0.000803517009964214,0.00528511457541108,0,0.00622796748844063
2.9103275,0.00327852010383308,0.00125873129699414,0.000811406761724559,0.00574563344594159,0,0.00678371192907695
3.04509425,0.00335285967290682,0.00139275927879358,0.00062305148647141,0.00608266785934223,0,0.00723127951534482
3.15723633333333,0.00371765361757052,0.00154610691054769,0.000687284072897057,0.00674802316224398,0,0.00802310094913872
3.27507175,0.00342036253937706,0.00186788272179919,0,0.00708141267410347,0,0.00862185968384289
3.48416733333333,0.00375933475171659,0.00232535231779909,0,0.00831702529460281,0,0.0102347484914285
3.66531583333333,0.00427645307779662,0.00418500819907568,0,0.0124790691479849,0,0.0159304546609851
4.145296,5.26727569425502e-09,NA,1.03747075598509e-09,1,0,1
