"thresholds","EWE[Y|>=v,W]","se","CI_left","CI_right","CI_left_simultaneous","CI_right_simultaneous"
0.698970004336019,0.00589684076555278,0.000765066751775779,0.00439730993207225,0.0073963715990333,0.00377974538648005,0.00801393614462551
1.86835885714286,0.00435098435467707,0.000665840323470778,0.00304593732067434,0.00565603138867979,0.00250846869346401,0.00619350001589012
2.25313942857143,0.00339895695057897,0.000605516031430031,0.00221214552897611,0.00458576837218183,0.00172337088031842,0.00507454302083951
2.51416428571429,0.00299876561544874,0.000596974083034119,0.00182869641270186,0.00416883481819561,0.00134681685452792,0.00465071437636955
2.73778028571429,0.00236313047971759,0.000556434396909257,0.00127251906177545,0.00345374189765973,0.000823363279379288,0.00390289768005589
2.95351614285714,0.00195114674446799,0.000532740465773196,0.000906975431552523,0.00299531805738345,0.000476945472859161,0.00342534801607681
3.16809142857143,0.0017329614683834,0.000532768423257986,0.000688735358797743,0.00277718757796905,0.000258682832725326,0.00320724010404147
3.344284,0.00186754914369741,0.000604880422598174,0.000681983515404988,0.00305311477198983,0.000193721932409235,0.00354137635498558
3.55126285714286,0.00173592325353025,0.000625894175441399,0.000509170669665112,0.0029626758373954,3.94671221550587e-06,0.003467899794845
3.70594642857143,0.00107765679861932,0.000544888230591774,9.67586665944387e-06,0.0021456377305792,0,0.00258547340732622
3.90846628571429,0.00134159420850754,0.000681064436687771,6.70791259951018e-06,0.00267648050441557,0,0.00322623808881699
4.12786785714286,6.64572237515438e-10,NA,5.27734514898289e-10,1,4.71379470973125e-10,1
4.41852371428571,6.55413640398905e-10,NA,4.98799311257837e-10,1,4.34299499150113e-10,1
4.75913928571429,1.72492620731046e-09,NA,1.21117067273747e-09,1,9.99586358383877e-10,1
5.455248,1.27672047945135e-08,NA,5.32680551756356e-09,1,2.2625625584315e-09,1
