"thresholds","EWE[Y|>=v,W]","se","CI_left","CI_right","CI_left_simultaneous","CI_right_simultaneous"
3.220652,0.00731709028539511,0.000902298991233551,0.00554858426257735,0.00908559630821287,0.00480558898620953,0.00982859158458069
3.6611635,0.00652387934084005,0.000865775061416241,0.00482696022046421,0.00822079846121588,0.00411404045963205,0.00893371822204804
3.85929416666667,0.00609252418742395,0.000853109511876418,0.00442042954414617,0.00776461883070173,0.00371793919038652,0.00846710918446138
4.02562875,0.00556482981656791,0.00083164878444297,0.00393479819905968,0.00719486143407613,0.00324997961404342,0.00787968001909239
4.14506266666667,0.00455990059802603,0.000775392410872403,0.00304013147271612,0.00607966972333594,0.00240163702219919,0.00671816417385288
4.24256758333333,0.00393008945081725,0.000724718669573575,0.00250964085845304,0.00535053804318146,0.00191287354138822,0.00594730536024627
4.335967,0.00384620339742948,0.000754207475460587,0.00236795674552673,0.00532445004933223,0.00174690696367735,0.00594549983118161
4.40763175,0.00368246049933706,0.00076416022267401,0.002184706462896,0.00518021453577812,0.00155546112254738,0.00580945987612674
4.48673333333333,0.00339421156380331,0.00075388469890218,0.00191659755395503,0.00487182557365158,0.00129581356145104,0.00549260956615558
4.55794225,0.00348182603657152,0.00080285871451918,0.00190822295611393,0.00505542911702911,0.00124711146394327,0.00571654060919976
4.63849666666667,0.00310033829007124,0.000796872008983938,0.00153846915246272,0.00466220742767976,0.000882287394201675,0.0053183891859408
4.7168435,0.00283187352626635,0.000798537143766737,0.00126674072448354,0.00439700632804915,0.000609187816204427,0.00505455923632827
4.797713,0.00228399977199015,0.000752814128399139,0.000808484080327837,0.00375951546365246,0.000188581645749212,0.00437941789823109
4.87544958333333,0.00206861496498802,0.000758846399682241,0.000581276021610827,0.00355595390836521,0,0.00418082359782571
4.93543716666667,0.00128597322121556,0.000633847486072244,4.36321485139618e-05,0.00252831429391716,0,0.00305025401973405
5.00777825,0.00149740284014117,0.000711875897346579,0.000102126081341878,0.00289267959894047,0,0.00347887157546646
5.068934,0.00166331899436713,0.000827236252915818,4.19359386521257e-05,0.00328470205008213,0,0.00396588714984201
5.13073058333333,0.00199445245031424,0.000970504892311679,9.22628613833506e-05,0.00389664203924513,0,0.00469580125108647
5.2109925,0.00182979528062979,0.00100864604877704,0,0.00380674153623278,0,0.00463730796382444
5.30297441666667,0.000994607480038988,0.000761300953928404,0,0.00248675734973866,0,0.00311364823420016
5.384036,0.000700842718687101,0.000744036976497136,0,0.00215915519262149,0,0.00277183010897554
5.47328725,0.000950061222512869,0.00102283511196676,0,0.00295481804196771,0,0.00379706840917192
5.56602483333333,0.00128221773368801,0.00167549454262226,0,0.00456618703722763,0,0.00594586776705588
5.70563875,0.00219701424178695,0.00267036068379855,0,0.00743092118203211,0,0.00962982131772683
6.053056,1.48141024792559e-08,NA,5.28979950085745e-09,1,1.28839264538575e-09,1
