"thresh"
4.531456
5.26745971428571
5.58813885714286
5.86025071428571
6.02118657142857
6.23617757142857
6.39536857142857
6.547486
6.67680857142857
6.83242528571429
6.97394971428571
7.15076857142857
7.35559257142857
7.62850714285714
8.080768
