"thresh"
0.698970004336019
1.29636728571429
1.58407085714286
1.77847357142857
1.95292514285714
2.12254214285714
2.26426457142857
2.382813
2.51478428571429
2.68173657142857
2.84489142857143
3.017382
3.22995514285714
3.51933571428571
4.145296
