"thresh"
0.698970004336019
1.21908
1.341022
1.45632608333333
1.571231
1.6625415
1.7536
1.8483325
1.94523316666667
2.03390383333333
2.137652
2.21434625
2.29558616666667
2.38010525
2.458578
2.53963058333333
2.6289975
2.753058
2.85987233333333
3.0234675
3.21692283333333
3.42241708333333
3.800976
